State,District,Subdistt,Ward,Town/Village,Name,AREA,T_HH,Class,TOT_P,T_M,T_F,SC_P,SC_M,SC_F,ST_P,ST_M,ST_F,EDU_FAC,P_SCH,RANG_P_SCH,M_SCH,RANG_M_SCH,S_SCH,S_S_SCH,COLLEGE,RANG_COLL,IND_SCH,TR_SCH,ADLT_LT_CT,OTH_SCH,MEDI_FAC,ALL_HOSP,RANG_ALL,AYU_HOSP,UN_HOSP,HOM_HOSP,ALL_DISP,AYU_DISP,UN_DISP,HOM_DISP,MCW_CNTR,RANG_MCW,M_HOME,CWC,H_CNTR,PH_CNTR,RANG_PHC,PHS_CNT,FWC_CNTR,TB_CLN,N_HOME,RMP,SMP,CHW,OTH_CNTR,DRNK_WAT_F,RANG_WAT_F,TAP,WELL,TANK,TUBEWELL,HANDPUMP,RIVER,CANAL,LAKE,SPRING,OTHER,SOU_SUMM,RANG_SS,SS_CODE,P_T_FAC,POST_OFF,RANG_PO,TELE_OFF,POST_TELE,PHONE,RANG_PHONE,COMM_FAC,BS_FAC,RANG_BS,RS_FAC,RANG_RS,NW_FAC,RANG_NW,BANK_FAC,COMM_BANK,RANG_COMM,COOP_BANK,RANG_COOP,CRSOC_FAC,AC_SOC,RANG_ACS,NAC_SOC,RANG_NAC,OTHER_SOC,RANG_OTH,RC_FAC,C_V_HALL,RANG_CV,SP_CL_FAC,RANG_SPCL,ST_AU_FAC,RANG_STAU,APP_PR,APP_MR,APP_FP,APP_NAVRIV,APP_NAVCAN,APP_NW,NEAR_TOWN,DIST_TOWN,POWER_SUPL,POWER_DOM,POWER_AGR,POWER_OTH,POWER_ALL,PAP_MAG,NEWS_PAP,MAGAZINE,A_INCEXP,TOT_INC,TOT_EXP,MAN_COMM1,MAN_COMM2,MAN_COMM3,LAND_FORES,CANAL_GOVT,CANAL_PVT,WELL_WO_EL,WELL_W_EL,TW_WO_EL,TW_W_EL,TANK_IRR,RIVER_IRR,LAKE_IRR,W_FALL,OTH_IRR,TOT_IRR,UN_IRR,CULT_WASTE,AREA_NA_CU, DENSITY , SEX_1981 ,SEX_1991,SEX_2001,AVG_RAIN,MAX_TEMP,MIN_TEMP,STATE_H_NA,SH_DIST,DIST_H_NA,DH_DIST,HD_H_NA,SD_DIST,DIST_TH_HQ,TH_DIST,CITY_1LAKH,CITY_DIST,RAILWAY_ST,RAIL_DIST,BUS_ROUTE,BR_DIST,NAV_R_C,NAV_DIST,REC_TAX,REV_M_T,GOVT_GRANT,LOAN,ADVANCE,OTH_SOUR,TOT_REC,GEN_ADM,PUB_SAF,PUB_H_C,PUB_WORKS,PUB_INST,OTH_EXP,TOT_EXP, POPULATION , SC_POP , ST_POP ,K_ROAD,P_ROAD,SEWER, WATER_BOR , SERVICE , LAT_OTH ,METH_D_N_S,SOU_OF_SUP,SYS_STOR,STOR_CAP,FIRE_F_SER,F_F_NAME,DIST_F_SER, EL_DOM , EL_IND , EL_COM , EL_ROAD_L , EL_OTHERS ,HOSPITALS, HOS_BEDS ,HT_NAME,DISP,DISP_BEDS,DT_NAME,HEALTH_CTR,HC_BEDS,HCT_NAME,F_W_CTR,FWC_BEDS,FWCT_NAME,TB_CLINIC,TBC_BEDS,TBC_NAME,NUR_HOMES, NH_BEDS ,NHT_NAME,MED_OTH,OTHMI_BEDS,ARTS,SCIENCE,COMMERCE,ARTS_SCI,ARTS_COMM,ART_SC_CO,LAW,UNIV,OTH_COL,ASC_NEAR,MEDICAL,MEDI_NEAR,ENGG,ENGG_NEAR,POLYTECH,POLY_NEAR,VT_INST,SH_INST,TYPE_INST,SH_TYPE_IN,OTH_INST_S,S_SEC,SS_NEAR,SECONDARY,SEC_NEAR,MIDDLE,MID_NEAR,PRIMARY,PRIM_NEAR,ADULT_CNT,ALC_NEAR,OTH_CNTR,N_HOSTELS,N_SEATS,WWH_DIST,RC_FAC,STADIUM,CINEMA,AUDITORIUM,P_LIB,R_ROOMS,IMP_COM1,IMP_COM2,IMP_COM3,EXP_COMM1,EXP_COMM2,EXP_COMM3,MAN_COMM1,MAN_COMM2,MAN_COMM3,BANKS,A_C_SOC,N_A_C_SOC
30,02,0002,0002,00023400,Gonsua,47,52,D,217,102,115,0,0,0,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,1,2,2,2,2,2,2,2,T,0,,2,0,1,0,0,0,2,1,1,0,2,1,2,3,2,0,1,0,2,2,0,1,0,1,0,2,2,0,2,0,1,0,2,1,1,1,2,2,2,MARGAO,10,1,0,0,0,1,1,N,M,1,125000,98000,COCONUTS,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.81,3.81,33.34,0.10,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,02,0002,0002,00023500,Betalbatim,447,722,C,3206,1525,1681,1,1,0,0,0,0,1,2,0,1,0,1,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,2,1,1,0,0,1,0,0,0,1,0,1,1,1,2,2,2,2,2,2,2,T,0,,1,1,0,0,0,4,0,1,1,0,2,1,2,3,1,1,0,0,2,2,0,1,0,2,0,2,1,0,2,1,0,0,2,1,1,1,2,2,2,MARGAO,6,1,0,0,0,1,1,N,M,1,1194833,588955,RICE,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.91,36.91,358.40,3.85,47.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,02,0002,0002,00023600,Gandaulim,38,62,D,265,137,128,0,0,0,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,2,2,2,2,2,2,2,2,T,0,,1,0,1,0,0,1,0,1,1,0,2,1,2,3,2,0,1,0,2,2,0,1,0,2,0,2,2,0,2,0,1,0,2,1,1,1,2,2,2,BENAULIM,5,1,0,0,0,1,1,N,,1,1729287,1684172,COCONUTS,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.24,1.24,34.74,0.00,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,02,0002,0002,00023700,Colva,287,839,C,3719,1864,1855,30,17,13,0,0,0,1,3,0,2,0,1,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,3,0,0,0,1,0,1,1,2,2,2,2,2,2,2,2,T,0,,1,1,0,0,1,24,0,1,1,0,2,2,2,3,1,1,0,0,2,1,1,0,0,2,0,2,1,0,2,1,0,0,2,1,1,1,2,2,2,BENAULIM,3,1,0,0,0,1,1,N,M,1,1729287,1684172,WOODENFURNITURE,COCONUTS,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.82,30.82,206.24,7.13,43.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,02,0002,0002,00023800,Vanelim,99,315,D,1413,700,713,0,0,0,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,1,2,2,2,2,2,2,2,2,T,0,,1,1,0,0,0,1,0,1,1,0,2,2,2,3,2,0,1,0,2,2,0,1,0,2,0,2,2,0,2,0,1,0,2,1,1,1,2,2,2,BENAULIM,2,1,0,0,0,1,1,N,M,1,1729287,1684172,WOODENFURNITURE,COCONUTS,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.78,4.78,90.50,0.25,3.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,02,0002,0002,00023900,Seraulim,271,578,C,2606,1305,1301,161,77,84,8,4,4,1,2,0,0,2,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,1,0,0,1,0,0,0,1,0,1,1,2,2,2,2,2,2,2,2,T,0,,1,1,0,0,0,5,0,1,1,0,1,0,2,3,2,0,2,0,2,2,0,2,0,2,0,2,1,0,2,1,0,0,2,1,1,1,2,2,2,MARGAO,5,1,0,0,0,1,1,N,M,1,135500,100000,COCONUTS,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.32,21.32,233.07,2.80,13.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,02,0002,0002,00024000,Duncolim,116,139,D,636,315,321,0,0,0,0,0,0,2,0,1,0,2,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,2,2,2,2,2,2,2,2,T,0,,2,0,1,0,0,0,1,1,1,0,2,1,2,3,2,0,2,0,2,2,0,2,0,2,0,2,2,0,2,0,2,0,2,1,1,1,2,2,2,MARGAO,5,1,0,0,0,1,1,N,M,1,25000,15000,COCONUTS,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.69,19.69,89.68,0.48,6.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,02,0002,0002,00024100,Raia,1498,1939,A,8837,4285,4552,25,10,15,0,0,0,1,7,0,2,0,2,1,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,6,0,0,0,1,0,1,1,2,2,2,2,2,2,1,2,T,0,,1,1,0,0,1,18,0,1,1,0,2,2,2,1,1,1,0,0,2,1,1,0,0,2,0,2,1,0,2,4,0,0,2,1,1,1,2,2,2,MARGAO,7,1,0,0,0,1,1,N,M,1,1670603,825580,BEER,SOFT DRINKS,PICKLE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.11,62.11,771.33,347.50,316.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,02,0002,0002,00024200,Rachol,272,336,D,1712,877,835,0,0,0,0,0,0,1,1,0,0,2,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,1,1,2,2,2,2,2,2,2,2,T,0,,1,1,0,0,0,1,0,1,1,0,2,3,1,0,1,1,0,0,2,2,0,2,0,2,0,2,1,0,2,2,0,0,2,1,1,1,1,2,2,MARGAO,8,1,0,0,0,1,1,N,M,1,50000,45000,PICKLE,DRIED FISH,DRIED PRAWNS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,161.53,5.43,105.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,02,0002,0002,00024300,Macasana,500,477,C,2302,1160,1142,0,0,0,0,0,0,1,2,0,1,0,1,0,0,3,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,1,0,0,1,0,0,0,1,0,1,1,2,2,1,2,2,2,2,2,T,0,,1,1,0,0,0,3,0,1,1,0,2,1,2,2,1,1,0,0,2,1,1,0,0,3,0,3,1,0,3,1,0,0,3,1,1,1,2,2,2,MARGAO,15,1,0,0,0,1,1,N,M,1,139112,86959,RICE,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.17,53.17,277.59,56.00,113.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,02,0002,0002,00024400,Guirdolim,655,818,C,3651,1812,1839,4,2,2,0,0,0,1,2,0,0,1,0,0,0,3,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,1,1,2,2,2,2,2,2,2,2,T,0,,1,0,1,0,0,6,0,1,1,0,1,0,1,0,2,0,1,0,3,2,0,1,0,3,0,1,1,0,2,1,0,0,3,1,1,1,1,2,2,DAVORLIM,7,1,0,0,0,1,1,N,M,1,196793,179395,COCONUTS,FURNITURE,BAKERY PRODUCTS,0.00,93.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,93.04,274.07,187.95,99.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,02,0002,0002,00024500,Curtorim,1736,2576,A,11187,5515,5672,53,28,25,0,0,0,1,10,0,4,0,3,1,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,6,0,0,1,1,0,1,1,2,2,1,2,2,2,1,2,T,0,,1,1,0,0,1,12,0,1,1,0,2,2,2,2,1,2,0,1,0,1,1,0,0,2,0,2,1,0,2,2,0,0,2,1,1,1,2,2,2,SAOJOSEDE AREAL,7,1,0,0,0,1,1,N,M,1,925079,758979,LIQUOR,SOFT DRINKS,IRON GRILLS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,138.80,0.00,0.00,138.80,1007.27,260.10,329.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,02,0002,0002,00024600,Cana,43,82,D,407,177,230,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,1,1,2,2,2,2,2,2,2,2,T,0,,2,0,1,0,0,0,1,1,1,0,2,2,2,3,2,0,1,0,2,2,0,1,0,2,0,2,2,0,2,0,2,0,2,1,1,1,2,2,2,BENAULIM,2,1,0,0,0,1,1,N,M,1,1238085,651606,COCONUTS,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.29,0.00,0.00,3.29,35.33,1.33,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,02,0002,0002,00024700,Sernabatim,174,314,D,1391,667,724,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,1,2,2,2,2,2,2,2,2,T,0,,2,0,1,0,0,0,1,1,1,0,2,2,2,3,2,0,1,0,2,2,0,1,0,2,0,2,2,0,2,0,1,0,2,1,1,1,2,2,2,BENAULIM,2,1,0,0,0,1,1,N,M,1,1729287,1684172,WOODENFURNITURE,COCONUTS,FISH,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.16,13.16,122.06,12.82,25.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,02,0002,0002,00024800,Adsulim,20,64,D,232,111,121,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,2,2,2,2,2,2,2,2,T,0,,2,0,1,0,0,0,1,1,1,0,2,2,2,3,2,0,1,0,2,2,0,1,0,2,0,2,2,0,2,0,2,0,2,1,2,1,2,2,2,BENAULIM,1,1,0,0,0,1,1,N,M,1,1238085,651606,COCONUTS,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.37,2.08,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,02,0002,0002,00024900,Talaulim,480,774,C,3382,1693,1689,7,7,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,3,0,0,0,1,0,1,1,2,1,2,2,2,2,2,2,T,0,,1,1,0,0,0,1,0,1,1,0,2,2,2,3,2,0,1,0,1,2,0,1,0,2,0,2,1,0,2,2,0,0,2,1,2,2,2,2,2,NAVELIM,3,1,0,0,0,1,1,N,,1,242146,139557,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.24,22.24,364.56,12.35,80.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,02,0002,0002,00025000,Dramapur,538,506,C,2007,939,1068,0,0,0,0,0,0,1,2,0,1,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,2,2,2,2,2,2,2,T,0,,1,1,0,0,0,4,0,1,1,0,2,2,2,3,2,0,2,0,2,1,1,0,0,2,0,2,1,0,2,1,0,0,2,1,1,2,2,2,2,NAVELIM,3,1,0,0,0,1,1,N,M,1,210803,221298,WOODEN PLANKS,BEAMS,BAKERY PRODUCTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.16,3.16,398.72,76.68,59.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,02,0002,0002,00025100,Dicarpale,199,406,D,1964,998,966,21,12,9,22,10,12,1,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,1,1,2,2,2,2,2,2,2,2,T,0,,1,0,1,0,0,2,0,1,1,0,2,1,2,2,2,0,1,0,1,2,0,1,0,1,0,1,2,0,1,0,1,0,2,1,2,2,2,2,2,MARGAO,4,1,0,0,0,1,1,N,M,1,894979,262157,BAKERY PRODUCTS,RICE,VEGETABLES,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.63,0.00,0.00,5.63,108.73,25.47,58.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,02,0002,0002,00025200,Cavorim,498,452,C,2102,990,1112,0,0,0,0,0,0,2,0,1,0,1,0,0,0,3,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,1,2,2,2,2,2,2,2,2,T,0,,2,0,2,0,0,0,1,1,1,0,2,3,2,2,2,0,1,0,3,2,0,2,0,3,0,2,2,0,3,0,1,0,3,1,1,1,2,2,2,MARGAO,14,1,0,0,0,1,1,N,M,1,167348,114627,COCONUTS,,,0.00,84.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,84.61,146.40,117.96,149.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,02,0002,0002,00025300,Chandor,248,164,D,695,308,387,0,0,0,0,0,0,1,3,0,1,0,1,0,0,3,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,1,1,2,2,2,2,2,2,2,2,T,0,,1,1,0,0,1,8,0,1,1,0,1,0,2,2,1,1,0,0,3,1,1,0,0,3,1,0,1,0,3,1,0,0,3,1,1,1,2,2,2,DAVORLIM,8,1,0,0,0,1,1,N,M,1,167348,114627,I.M.F.LIQUOR,FURNITURE,ICE CREAM,0.00,55.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.89,133.72,23.59,34.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,02,0002,0002,00025400,Paroda,384,220,D,938,479,459,0,0,0,0,0,0,1,3,0,1,0,1,1,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,2,1,2,2,2,2,2,2,T,0,,2,0,1,0,0,0,1,1,1,0,2,3,2,3,2,0,1,0,1,1,1,0,0,3,0,3,1,0,3,1,0,0,3,1,1,1,2,2,2,QUEPEM,3,1,0,0,0,1,1,N,M,1,200000,198000,COCONUTS,WINE,RICE,0.00,49.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.85,149.45,118.22,66.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,02,0002,0002,00025500,Mulem,808,470,C,2214,1106,1108,19,9,10,0,0,0,1,2,0,0,1,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,1,0,0,0,1,0,1,1,2,2,2,2,2,2,1,2,T,0,,1,0,2,0,0,1,0,1,1,0,2,2,2,3,2,0,2,0,2,2,0,1,0,2,0,2,1,0,2,1,0,0,2,1,1,1,2,2,2,QUEPEM,5,1,0,0,0,1,1,N,M,1,200000,198000,WINE,BRICKS,RICE,0.73,67.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67.23,448.29,108.13,183.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,02,0002,0002,00025600,Sarzora,659,488,D,1911,850,1061,24,14,10,0,0,0,1,1,0,1,0,1,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,2,2,2,2,2,2,2,2,T,0,,2,0,1,0,0,0,1,1,1,0,2,2,2,2,2,0,1,0,2,2,0,1,0,2,0,1,2,0,2,0,1,0,2,1,1,2,2,2,2,CHINCHINIM,4,1,0,0,0,1,1,N,M,1,101077,99653,COCONUTS,I.M.F.LIQUOR,BAKERY PRODUCTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.58,0.00,0.00,72.58,302.49,132.70,151.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,02,0002,0002,00025700,Sirlim,186,221,D,838,346,492,6,4,2,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,2,2,2,2,2,2,2,T,0,,2,0,1,0,0,0,1,1,1,0,2,2,2,3,2,0,2,0,2,2,0,2,0,2,0,2,1,0,2,1,0,0,2,1,1,2,2,2,2,NAVELIM,5,1,0,0,0,1,1,N,M,1,210803,221298,COCONUTS,I.M.F.LIQUOR,BAKERY PRODUCTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.47,2.47,142.74,8.55,32.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,02,0002,0002,00025800,Orlim,256,415,D,1757,831,926,23,8,15,0,0,0,1,2,0,1,0,1,0,0,2,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2,2,2,2,2,2,2,2,T,0,,1,1,0,0,1,3,0,1,1,0,2,2,2,3,1,1,0,0,2,2,0,1,0,2,0,1,1,0,2,1,0,0,2,1,2,2,2,2,2,CHINCHINIM,3,1,0,0,0,1,1,N,M,1,150784,114457,COCONUTS,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,227.75,5.38,23.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
