State,District,Subdistt,Town/Village,Name,AREA,T_POPLN,Class,RES_HOUSE,HOUSEHOLDS,T_M_POPLN,T_F_POPLN,POPLN_M6,POPLN_F6,M_SC,F_SC,M_ST,F_ST,M_LITERATE,F_LITERATE,T_M_WORKER,T_F_WORKER,M_INDCAT1,F_INDCAT1,M_INDCAT2,F_INDCAT2,M_INDCAT3,F_INDCAT3,M_INDCAT4,F_INDCAT4,M_INDCAT5A,F_INDCAT5A,M_INDCAT5B,F_INDCAT5B,M_INDCAT6,F_INDCAT6,M_INDCAT7,F_INDCAT7,M_INDCAT8,F_INDCAT8,M_INDCAT9,F_INDCAT9,M_MARGINAL,F_MARGINAL,M_NON_WORK,F_NON_WORK,MRGD_IN_TN,EUDU_INST,RANG_EDU_F,P_SCH,M_SCH,H_SCH,PU_COLL,GR_COLL,ADLT_LT_CN,IND_SCH,TR_SCH,OTH_SCH,MED_INST,RANG_MED_F,H_CNTR,MCW_CNTR,MH_CNTR,CWC_CNTR,PHC_CNTR,HC_CNTR,PHS_CNTR,DISP_CNTR,FPC_CNTR,TB_CNTR,NH_CNTR,CHW_CNTR,RP_CNTR,SMP_CNTR,OTH_CNTR,DRNK_WAT_F,RANG_WAT_F,TAP,WELL,TANK,TUBE_WELL,HAND_PUMP,RIVER_WATE,FOUNTAIN,CANAL,LAKE,SPRING,NALA,OTH_FAC,PNT_FAC,RANG_PNT_F,PO_FAC,TO_FAC,POST_TELE,PH_FAC,MRKT_FAC,RANG_MKT_F,MRKT_DAY_1,MRKT_DAY_2,MRKT_DAY_3,MRKT_DAY_4,MRKT_DAY_5,MRKT_DAY_6,MRKT_DAY_7,MRKT_DAY_D,MRKT_DAY_F,MRKT_DAY_M,COMM_FAC,RANG_COM_F,BS_FAC,TX_TEMP_FA,RS_FAC,NW_FAC,APP_PUC_RO,APP_KCH_RO,APP_FOOTPA,APP_NAVRIV,APP_NAVCAN,APP_NC,LOC_TOWN,DIST_FRM_T,POWER_SUPL,POWER_EDEA,POWER_EAG,POWER_EO,POWER_EA,LAND_FORES,CANAL_GOVT,WELL_WO_EL,CANAL_PVT,WELL_W_ELE,TW_WO_ELEC,TW_W_ELECT,TANK_IRR,RIVER_IRR,LAKE_IRR,WF_IRR,OTHER_IRR,TOT_IRR_AR,UN_IRG_LAN,CULT_WASTE,AREA_UN_CU
30,1,5,13,Surla,803.9,6467,B,1398,1444,3043,3424,305,286,97,97,0,0,2442,2389,1250,603,133,137,128,106,34,6,20,1,52,11,178,25,80,4,248,87,155,3,222,223,11,29,1782,2792,,1,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,4,0,4,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,1,1,1,0,1,0,0,Pale,6,1,0,0,0,1,6.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,164.47,470.03,309.67,742.63
30,2,3,5,Surla,3665.28,1220,D,233,237,660,560,87,89,7,5,0,0,443,269,336,123,61,6,62,79,14,7,27,2,1,0,20,5,35,1,51,6,26,1,39,16,6,48,318,389,,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Valpoi,16,1,1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.57,646.13,0.61,8.85
30,1,1,21,Talaulim,377.52,1567,D,321,332,784,783,88,74,78,67,0,0,546,457,433,296,134,151,41,46,2,2,66,47,3,0,63,3,2,0,33,16,26,4,63,27,0,2,351,485,,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Navelim,3,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.24,364.56,12.35,80.55
30,2,1,24,Talaulim,479.7,2840,C,567,591,1390,1450,182,162,4,2,0,0,1087,977,534,187,13,17,41,47,23,0,3,3,54,6,86,7,24,4,138,34,57,3,95,66,32,49,824,1214,,1,0,7,4,4,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,9,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Bambolim,4,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,509.91,11.58,491.47
30,1,3,12,Tamboxem,3651.65,5692,B,1007,1111,2912,2780,420,386,146,118,8,7,1852,1161,1450,602,364,175,250,201,75,22,184,51,45,33,129,35,127,22,103,18,58,1,115,44,99,311,1363,1867,,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Pernem,9,1,0,0,0,1,32.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.96,66.69,23.17,29.48
30,1,6,22,Telaulim,398.1,270,D,57,57,127,143,19,22,0,0,0,0,95,80,67,66,43,56,2,0,3,5,2,1,0,0,7,1,0,0,4,1,0,0,6,2,0,0,60,77,,1,0,4,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Ponda,6,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.69,75.96,31.66,112.10
30,2,4,22,Tiloi,518.95,569,D,74,89,275,294,40,65,1,5,0,0,174,89,157,147,92,90,0,12,12,25,21,14,0,0,6,5,9,0,1,0,5,0,11,1,3,5,115,142,,1,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,,0,0,0,1,0,0,0,0,Quepem,12,2,0,0,0,0,299.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,322.63,66.94,10.43
30,1,3,1,Tiracol,2059.16,4544,C,767,845,2310,2234,216,238,116,98,0,0,1875,1323,1169,566,302,352,70,84,36,11,15,3,18,33,111,30,209,0,104,13,99,2,205,38,42,104,1099,1564,,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,0,1,0,1,0,0,Pernem,26,1,1,0,1,0,2.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.47,90.35,19.28,88.15
30,1,2,10,Tivim,505.48,3225,C,595,669,1571,1654,175,148,38,40,0,0,1250,1177,739,205,59,36,38,7,9,0,15,0,5,0,154,37,81,3,171,28,73,2,134,92,49,129,783,1320,,1,0,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Mapusa,9,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,725.04,536.99,663.11
30,1,6,1,Tivrem,306.91,370,D,63,64,180,190,24,30,0,0,0,0,120,102,87,34,21,8,27,20,15,1,1,0,1,1,5,0,1,0,4,1,8,0,4,3,0,0,93,156,,1,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Jua,3,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.85,83.57,33.59,53.34
30,1,3,13,Torxem,637.35,1453,D,244,291,731,722,90,79,45,45,0,0,516,367,385,155,96,26,45,24,5,3,70,32,9,22,21,5,18,10,19,4,44,0,58,29,0,3,346,564,,1,0,5,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Pernem,14,1,0,0,0,1,45.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.50,546.95,135.34,241.55
30,2,3,36,Tudou,2225.34,130,D,31,31,66,64,12,8,0,0,0,0,30,17,43,36,2,6,7,2,18,12,15,16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23,27,,2,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,,0,0,1,0,0,0,0,0,Sanguem,9,1,0,0,0,1,741.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.14,271.49,138.97,132.08
30,1,3,22,Tuem,67.94,504,D,89,96,254,250,37,22,0,0,0,0,189,152,104,53,43,3,9,21,1,1,1,0,0,0,8,23,8,1,7,2,12,0,15,2,4,17,146,180,,1,0,8,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,1,1,0,0,1,0,0,Pernem,7,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.90,1017.79,37.62,460.13
30,1,2,22,Ucassaim,965.69,4827,C,861,924,2472,2355,286,247,75,61,0,0,1936,1396,1170,422,286,139,40,75,66,2,14,0,76,64,154,41,223,0,107,48,76,4,128,49,30,234,1272,1699,,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Mapusa,3,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.94,104.13,94.60,59.98
30,1,3,11,Uguem,1069.53,2438,C,405,443,1243,1195,124,145,48,43,0,0,949,638,653,185,244,72,109,51,25,2,16,5,7,8,24,3,35,14,63,14,35,0,95,16,4,149,586,861,,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Sanguem,2,1,0,0,0,1,256.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.01,982.49,236.54,191.10
30,2,3,35,Uguem,1295.5,295,D,64,64,153,142,14,13,3,6,0,0,92,51,91,41,18,12,21,16,26,10,16,0,2,0,7,2,0,0,0,1,0,0,1,0,0,0,62,101,,1,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Pernem,8,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.03,198.35,78.42,47.46
30,2,4,12,Undorna,227.16,433,D,67,68,210,223,25,34,17,8,0,0,120,66,114,101,32,16,33,71,11,3,3,2,1,0,3,0,0,0,3,0,2,0,26,9,0,1,96,121,,2,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,,0,0,0,1,0,0,0,0,Sanguem,5,2,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.44,227.50,99.45,24.76
30,1,6,13,Usgao,168.57,516,D,86,88,276,240,33,33,0,0,0,0,184,85,140,90,44,35,40,18,1,4,8,12,5,1,22,16,1,0,3,1,10,0,6,3,0,0,136,150,,1,0,12,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,2,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Ponda,15,1,0,0,0,1,650.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.54,901.81,527.49,412.31
30,1,5,37,Ustem,657.16,272,D,47,47,136,136,24,21,0,0,0,0,82,52,58,11,25,1,15,7,6,1,0,0,3,0,1,0,1,0,2,0,2,0,3,2,0,59,78,66,,1,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Valpoi,8,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.29,495.42,20.26,50.77
30,2,1,8,Utorda,314.18,2240,C,457,462,1072,1168,125,141,8,6,0,0,700,704,412,146,45,22,36,23,8,0,4,0,13,2,75,6,76,24,70,20,38,4,47,45,36,40,624,982,,1,0,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Margao,10,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.89,270.19,2.10,35.00
30,1,6,23,Vadi,194.96,103,D,20,21,55,48,12,1,0,0,0,0,40,27,32,21,15,21,0,0,14,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,23,26,,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,1,0,0,0,0,ponda,5,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.49,56.25,38.78,59.58
30,1,6,11,Vagurbem,592.63,1231,D,237,238,634,597,78,84,0,0,0,0,404,217,365,122,134,30,132,61,11,3,5,2,1,1,10,11,19,5,18,1,19,0,16,8,7,26,262,449,,1,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Ponda,15,1,1,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.41,101.90,110.72,126.84
30,1,5,48,Vaguriem,792.92,2938,C,509,515,1531,1407,233,217,4,3,0,0,1052,724,791,227,121,66,78,37,11,4,93,7,9,1,205,25,34,8,86,28,77,0,77,51,5,92,735,1088,,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Valpoi,8,1,1,0,0,0,90.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.84,103.49,11.96,38.89
30,1,4,13,Vainguinim,133.14,1996,D,318,333,1012,984,79,71,0,0,0,0,901,695,484,146,67,33,40,48,12,0,42,0,7,0,67,19,13,0,70,17,68,2,98,27,11,14,517,824,,1,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Bicholim,6,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.33,8.61,12.87
30,1,5,35,Vainguinim,500.89,612,D,120,120,293,319,45,55,0,0,0,0,196,126,141,121,84,73,14,23,12,19,1,0,3,0,10,0,0,0,7,0,4,0,6,6,3,62,149,136,,2,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,,0,0,1,1,0,0,0,0,Valpoi,15,2,0,0,0,0,856.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.54,0.33,14.15
30,2,1,13,Vanelim,99.26,1121,D,228,228,546,575,54,53,0,0,0,0,433,387,255,104,13,2,31,18,9,0,1,0,22,13,33,3,11,1,55,19,25,3,55,45,1,0,290,471,,2,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Benaulim,2,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.78,90.50,0.25,3.73
30,1,5,64,Vantem,48.4,26,D,5,5,14,12,3,1,0,0,0,0,11,11,10,1,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,11,,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Valpoi,9,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,102.70,47.09,51.54
30,2,1,36,Varca,816.82,4160,C,850,869,1925,2235,210,224,0,0,0,0,1395,1364,712,270,19,20,66,71,57,3,10,3,57,3,112,16,12,1,177,50,107,0,95,103,19,137,1194,1828,,1,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,1,1,0,0,1,0,0,Benaulim,1,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.86,653.00,9.46,103.50
30,1,3,9,Varconda,467.47,1447,D,271,299,736,711,86,76,33,27,0,0,551,396,350,116,86,27,9,1,8,1,86,57,15,18,19,1,9,0,26,4,14,0,78,7,0,2,386,593,,1,0,9,3,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,1,0,0,0,0,Pernem,13,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,89.64,493.47,354.51,189.28
30,1,4,27,Velguem,1257.93,6097,B,1006,1087,3113,2984,289,266,18,17,0,0,2481,1640,1455,681,565,328,157,147,39,6,12,0,16,0,157,44,27,5,150,81,122,0,210,70,9,138,1649,2165,,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,,,0,0,0,,,,0,0,0,0,0,0,0,1,0,1,,,,1,1,0,,0,0,Pale,2,1,,0,0,1,110.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.52,62.01,32.20,83.99
30,1,5,59,Velguem,368.09,235,D,43,49,119,116,16,22,0,0,0,0,79,42,69,47,45,29,8,14,3,1,0,0,0,0,5,0,3,0,1,0,1,0,3,3,0,0,50,69,,1,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Valpoi,3,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.60,215.59,23.41,34.91
30,2,1,41,Velim,814.4,6172,B,1325,1501,2961,3211,293,290,26,34,0,0,2076,1807,1221,598,50,79,141,167,271,13,12,1,86,37,155,22,36,6,147,130,173,3,150,140,12,32,1728,2581,,1,0,6,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Cuncolim,6,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,92.00,435.43,72.98,213.99
30,1,6,17,Velinga,451.87,215,D,37,41,115,100,17,11,0,0,0,0,78,44,64,3,31,1,2,0,1,0,14,0,0,0,3,1,1,0,3,0,4,0,5,1,0,0,51,97,,1,0,4,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,,0,0,1,0,0,0,0,0,Ponda,5,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.26,112.99,47.78,89.86
30,2,2,8,Velsao,161.84,1423,D,283,296,687,736,73,92,4,8,0,0,524,476,321,116,9,8,5,11,41,0,3,0,3,0,67,4,25,3,57,41,44,2,67,47,8,6,358,614,,1,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,1,0,0,0,0,Mormugao,13,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,126.26,2.83,32.75
30,1,2,17,Verla,389.4,3588,C,772,772,1728,1860,176,162,21,23,0,0,1342,1174,807,325,121,118,44,41,19,5,8,0,94,3,116,26,66,1,154,46,70,2,115,83,11,54,910,1481,,1,0,1,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Mapusa,3,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.69,269.08,55.17,24.41
30,2,3,52,Verlem,330.19,1514,D,266,266,737,777,94,84,0,0,0,0,503,421,318,181,80,60,48,76,24,0,11,0,36,0,25,9,5,0,28,5,19,1,42,30,19,89,400,507,,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,,0,0,0,1,0,0,0,0,Sanguem,45,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.36,73.10,3620.58,716.27
30,2,1,2,Verna,1490.06,5693,B,1077,1104,2759,2934,307,308,32,32,0,0,1850,1530,1141,553,79,112,164,130,24,6,35,4,86,13,190,18,50,9,170,58,134,8,209,195,77,185,1541,2196,,1,0,5,2,2,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,3,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Cortalim,4,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.34,620.10,330.42,463.20
30,2,3,48,Vichundrem,2001.51,0,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Sanguem,20,1,0,0,0,1,623.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,204.88,73.44,9.47
30,2,3,40,Viliena,788.94,28,D,6,6,12,16,1,2,0,0,0,0,6,7,6,9,4,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,7,,1,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,Sanguem,18,1,0,0,0,1,162.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.93,170.81,35.50,11.62
